,college_name,score_type,seat_type,branch,max,min,Max Rank,Min Rank
2133,"A. P. Shah Institute of Technology, Thane",MHT-CET,MI-MH,Computer Engineering,89.7209567,84.8685155,30836,45393
2134,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OPEN,Information Technology,96.8434161,83.2284916,9468,50313
2135,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",MHT-CET,OPEN,Computer Engineering,90.5561883,84.8614274,28330,45414
2136,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,88.5350016,85.9566804,34394,42129
2137,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,OPEN,Information Technology,93.5685145,83.3246679,19293,50025
2138,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OBC,Computer Engineering,86.9511499,85.6913808,39145,42925
2139,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,ST,Computer Engineering,86.3472937,86.3472937,40957,40957
2140,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OBC,Information Technology,87.985064,85.0880607,36043,44734
2141,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,SC,Information Technology,89.2748671,84.6390824,32174,46081
2142,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,91.9143087,83.4474115,24256,49656
2143,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,89.0980466,84.1506751,32704,47547
2144,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",MHT-CET,OPEN,Information Technology,88.0563059,82.6733861,35830,51979
2145,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",MHT-CET,OPEN,Information Technology,89.0325033,84.2697705,32901,47189
2146,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",MHT-CET,MI,Computer Engineering,93.3586337,81.4109415,19923,55766
2147,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,ST,Information Technology,85.9566804,85.9566804,42129,42129
2148,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,86.8356112,84.1506751,39492,47547
2149,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OPEN,Computer Engineering,87.0728364,83.4474115,38780,49656
2150,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,MI-MH,Electronics and Telecommunication Engg,88.4857211,83.6868736,34541,48938
2151,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Information Technology,90.8078665,83.6470757,27575,49057
2152,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,90.5561883,83.6868736,28330,48938
2153,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,MI,Computer Engineering,99.1583146,72.5765063,2524,82269
2154,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OBC,Computer Engineering,87.0274997,84.2332613,38916,47299
2155,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OPEN,Information Technology,86.8132394,84.3826019,39559,46851
2156,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,OBC,Computer Engineering,86.9511499,84.8614274,39145,45414
2157,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Information Technology,90.269681,83.6470757,29190,49057
2158,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,MI,Computer Engineering,97.1042658,76.5571858,8686,70327
2159,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,88.795558,83.2284916,33612,50313
2160,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,ST,Electronics and Telecommunication Engg,85.2978814,85.2978814,44105,44105
2161,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,SC,Information Technology,85.8567675,84.8614274,42428,45414
2162,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OPEN,Information Technology,87.1226124,83.2284916,38631,50313
2163,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,85.8374792,84.5764555,42486,46269
2164,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Information Technology,87.0828062,83.4797216,38750,49560
2165,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OBC,Computer Engineering,85.8567675,84.5764555,42428,46269
2166,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Information Technology,92.0451859,81.8334533,23863,54498
2167,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,85.6827453,84.8614274,42950,45414
2168,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",MHT-CET,OPEN,Computer Engineering,89.5427623,82.4069575,31370,52778
2169,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,SC,Information Technology,85.0880607,84.9772018,44734,45067
2170,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,SC,Computer Engineering,85.6396122,84.2697705,43080,47189
2171,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OBC,Computer Engineering,86.402198,83.4797216,40792,49560
2172,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Information Technology,89.2369593,81.4109415,32288,55766
2173,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,SC,Computer Engineering,85.5965895,84.0809188,43209,47756
2174,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,OBC,Computer Engineering,86.8132394,82.8743796,39559,51376
2175,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OBC,Information Technology,85.7225489,84.1495823,42831,47550
2176,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,OBC,Electronics and Telecommunication Engg,87.6299679,83.4797216,37109,49560
2177,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",MHT-CET,OPEN,Information Technology,86.402198,83.1650789,40792,50503
2178,"New Horizon Institute of Technology & Management, Thane",MHT-CET,OPEN,Computer Engineering,87.8843875,81.4109415,36345,55766
2179,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OBC,Computer Engineering,86.3666603,80.9298585,40899,57209
2180,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OBC,Computer Engineering,85.6396122,83.1461738,43080,50560
2181,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,MI,Computer Engineering,94.4462825,77.0666918,16660,68799
2182,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,86.5576404,80.9298585,40326,57209
2183,"New Horizon Institute of Technology & Management, Thane",MHT-CET,OPEN,Computer Engineering,88.786703,81.4109415,33639,55766
2184,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,84.1949276,84.1949276,47414,47414
2185,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,ST,Computer Engineering,84.1949276,84.1949276,47414,47414
2186,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,SC,Information Technology,84.1506751,84.1506751,47547,47547
2187,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,ST,Computer Engineering,84.1506751,84.1506751,47547,47547
2188,"New Horizon Institute of Technology & Management, Thane",MHT-CET,ST,Computer Engineering,84.1495823,84.1495823,47550,47550
2189,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,SC,Computer Engineering,84.2697705,83.8902317,47189,48328
2190,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,SC,Computer Engineering,87.3244115,80.8718313,38025,57383
2191,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,ST,Information Technology,84.0382056,84.0382056,47884,47884
2192,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,ST,Information Technology,84.0382056,84.0382056,47884,47884
2193,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Computer Engineering,88.9568225,78.6657067,33128,64002
2194,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,SC,Information Technology,85.0880607,82.59776,44734,52205
2195,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,90.5279576,79.4751328,28415,61573
2196,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,83.9142978,83.4474115,48256,49656
2197,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",MHT-CET,OPEN,Computer Engineering,90.8511759,80.2788844,27445,59162
2198,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",MHT-CET,MI,Computer Engineering,90.269681,79.5386869,29190,61383
2199,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OBC,Computer Engineering,84.0382056,83.3246679,47884,50025
2200,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,SC,Computer Engineering,83.6470757,83.6470757,49057,49057
